Instance,spt_makespan,spt_solve_time,mwkr_makespan,mwkr_solve_time,mopr_makespan,mopr_solve_time,lpt_makespan,lpt_solve_time,lifo_makespan,lifo_solve_time,lor_makespan,lor_solve_time
0,4399.75,0.008583545684814453,3781.0,0.06472182273864746,3920.75,0.065887451171875,4743.75,0.02431511878967285,5653.0,0.1109616756439209,3920.75,0.05266451835632324
1,4480.75,0.03625631332397461,4122.75,0.09236454963684082,3919.75,0.04033064842224121,4258.25,0.03330802917480469,6016.5,0.1403968334197998,3919.75,0.11633110046386719
2,4145.0,0.08607888221740723,3668.5,0.03261423110961914,3778.75,0.04271960258483887,4036.25,0.07058072090148926,5824.5,0.13820815086364746,3778.75,0.0542299747467041
3,4693.0,0.02487945556640625,4133.5,0.03628993034362793,4105.5,0.07430863380432129,4555.25,0.11474943161010742,5467.5,0.1692354679107666,4105.5,0.025483369827270508
4,4550.75,0.02538895606994629,3915.5,0.12304520606994629,4215.0,0.02358102798461914,4641.75,0.09075379371643066,5849.5,0.054833412170410156,4215.0,0.03421378135681152
5,4722.25,0.06871867179870605,4129.5,0.027591943740844727,4216.5,0.03560686111450195,4657.0,0.04569435119628906,5751.0,0.19165611267089844,4216.5,0.0307767391204834
6,4350.25,0.06802797317504883,4016.25,0.021744251251220703,4011.25,0.11511373519897461,4600.0,0.07844972610473633,5531.5,0.058623313903808594,4011.25,0.07163476943969727
7,4645.5,0.033609628677368164,3903.5,0.05104255676269531,3963.25,0.03326845169067383,4332.0,0.06454014778137207,5660.5,0.1850910186767578,3963.25,0.08337664604187012
8,4651.0,0.07299447059631348,3952.25,0.03747916221618652,4208.0,0.03518509864807129,4766.0,0.06976628303527832,6016.0,0.1390671730041504,4208.0,0.030950069427490234
9,4808.25,0.06293487548828125,4281.5,0.11370086669921875,4064.25,0.03655433654785156,4905.75,0.030586719512939453,6098.5,0.14139962196350098,4064.25,0.06943035125732422
10,4571.5,0.07134056091308594,4016.75,0.026721715927124023,4119.0,0.08238387107849121,4885.5,0.06386303901672363,5837.5,0.13594317436218262,4119.0,0.07260894775390625
11,4587.25,0.0339813232421875,4119.5,0.03284859657287598,4145.5,0.10632205009460449,4421.25,0.06728601455688477,5862.0,0.15926170349121094,4145.5,0.07329559326171875
12,4906.5,0.07062792778015137,4203.0,0.07730436325073242,4201.75,0.023624420166015625,4348.5,0.11533999443054199,5578.0,0.1385953426361084,4201.75,0.031233787536621094
13,4418.0,0.03540349006652832,4020.0,0.04834318161010742,4224.0,0.020511865615844727,4578.75,0.02442145347595215,5676.0,0.14076733589172363,4224.0,0.07863140106201172
14,4339.5,0.0325930118560791,4227.25,0.030154705047607422,4351.75,0.07708072662353516,4595.0,0.0259091854095459,5713.5,0.13570427894592285,4351.75,0.06641554832458496
15,4546.0,0.05975914001464844,4073.75,0.07089996337890625,4367.25,0.09003829956054688,4625.0,0.12821269035339355,5532.5,0.10008931159973145,4367.25,0.02704787254333496
16,4288.5,0.07595276832580566,3845.25,0.0907735824584961,3850.5,0.024261474609375,4281.75,0.06896066665649414,5590.5,0.17748498916625977,3850.5,0.0870656967163086
17,4524.0,0.03511834144592285,3993.75,0.08813071250915527,3953.25,0.030353784561157227,4250.5,0.032372236251831055,5572.5,0.1462535858154297,3953.25,0.06583189964294434
18,4428.75,0.07151365280151367,4050.0,0.02740764617919922,4131.25,0.12524151802062988,4550.5,0.07574343681335449,5838.5,0.13961553573608398,4131.25,0.02937030792236328
19,4403.5,0.049468278884887695,3942.75,0.03160834312438965,4001.0,0.025432586669921875,4594.75,0.0746607780456543,5921.5,0.13844871520996094,4001.0,0.044159889221191406
20,4955.75,0.06296873092651367,4120.0,0.07341313362121582,4163.0,0.042470455169677734,4650.75,0.054822683334350586,5946.5,0.14821505546569824,4163.0,0.07628989219665527
21,4306.5,0.05380535125732422,3896.25,0.10041546821594238,4069.25,0.06642413139343262,4487.5,0.024645328521728516,5643.0,0.1240835189819336,4069.25,0.0464930534362793
22,3931.75,0.038571834564208984,3646.5,0.02776169776916504,3574.25,0.08002138137817383,4397.5,0.028212547302246094,5513.0,0.10285305976867676,3574.25,0.022796630859375
23,4525.25,0.09969854354858398,4099.0,0.03971695899963379,4205.5,0.02414727210998535,4413.25,0.07466626167297363,5498.5,0.19248056411743164,4205.5,0.019998550415039062
24,4292.25,0.02362513542175293,3993.75,0.06927371025085449,3966.0,0.02451014518737793,4259.75,0.06633663177490234,6006.0,0.05416512489318848,3966.0,0.08399820327758789
25,4295.75,0.026687145233154297,3872.0,0.07637453079223633,3896.75,0.08222794532775879,4446.5,0.08644509315490723,5737.5,0.19298076629638672,3896.75,0.06637787818908691
26,4654.75,0.07040953636169434,4135.0,0.02710127830505371,4000.5,0.12952661514282227,4418.5,0.03577399253845215,5604.5,0.04169583320617676,4000.5,0.05812668800354004
27,4453.5,0.06613588333129883,3955.75,0.023314714431762695,3868.5,0.04171037673950195,4295.5,0.06834912300109863,5518.0,0.14843392372131348,3868.5,0.025184154510498047
28,4142.75,0.08180618286132812,3654.5,0.08560395240783691,3787.0,0.0647592544555664,4124.5,0.049681663513183594,5604.0,0.16524505615234375,3787.0,0.034353017807006836
29,4478.25,0.023591995239257812,4092.25,0.08573293685913086,4157.75,0.043929100036621094,4566.0,0.0387578010559082,5818.5,0.11750435829162598,4157.75,0.07943964004516602
30,4211.25,0.03137350082397461,3697.5,0.06360006332397461,3973.5,0.04487919807434082,4557.0,0.07471823692321777,5472.5,0.07592439651489258,3973.5,0.0703573226928711
31,4456.5,0.07161140441894531,4328.0,0.06970977783203125,4301.0,0.07198166847229004,4596.25,0.06695961952209473,5903.0,0.10501718521118164,4301.0,0.07219505310058594
32,4450.0,0.10498380661010742,4163.25,0.02575373649597168,3950.5,0.07151603698730469,4423.5,0.030824661254882812,5976.5,0.10970759391784668,3950.5,0.11603784561157227
33,4672.25,0.03804802894592285,4322.75,0.031183242797851562,4303.5,0.025434017181396484,4725.25,0.07499384880065918,5952.5,0.12906980514526367,4303.5,0.06834959983825684
34,4537.5,0.04145979881286621,4227.5,0.10254645347595215,4135.5,0.11220693588256836,4511.0,0.09054374694824219,5665.5,0.07552313804626465,4135.5,0.07122635841369629
35,4664.0,0.059165000915527344,4578.0,0.036496639251708984,4294.75,0.09521913528442383,4607.5,0.06324219703674316,5975.5,0.15942931175231934,4294.75,0.06542348861694336
